step;loss;val_acc;test_acc;timestamp
52;14.23843765258789;0.296875;0.0693359375;2024-06-05 01:11:18.235144
53;14.249130249023438;0.30078125;0.07177734375;2024-06-05 01:11:19.781925
54;14.124116897583008;0.296875;0.076171875;2024-06-05 01:11:21.326774
55;14.109512329101562;0.28515625;0.08251953125;2024-06-05 01:11:22.871311
56;14.03901195526123;0.29296875;0.06494140625;2024-06-05 01:11:24.410786
57;14.058320999145508;0.23828125;0.05224609375;2024-06-05 01:11:26.080211
58;14.049209594726562;0.33203125;0.04052734375;2024-06-05 01:11:27.611794
59;14.040536880493164;0.296875;0.0439453125;2024-06-05 01:11:29.156423
60;13.924999237060547;0.30078125;0.0634765625;2024-06-05 01:11:30.691088
61;13.954771041870117;0.2890625;0.0517578125;2024-06-05 01:11:32.224622
62;14.230376243591309;0.34375;0.0546875;2024-06-05 01:11:33.907552
63;14.043147087097168;0.33203125;0.0634765625;2024-06-05 01:11:35.464476
64;14.053462028503418;0.3671875;0.0703125;2024-06-05 01:11:37.003917
65;13.94538688659668;0.34375;0.0634765625;2024-06-05 01:11:38.561412
66;13.658390045166016;0.3125;0.0830078125;2024-06-05 01:11:40.120891
67;13.922063827514648;0.37109375;0.0654296875;2024-06-05 01:11:41.671266
68;13.808719635009766;0.39453125;0.04296875;2024-06-05 01:11:43.362984
69;13.697339057922363;0.453125;0.0400390625;2024-06-05 01:11:44.920800
70;13.801401138305664;0.40625;0.052734375;2024-06-05 01:11:46.475886
71;13.624753952026367;0.4453125;0.0615234375;2024-06-05 01:11:48.014544
72;13.570018768310547;0.39453125;0.07177734375;2024-06-05 01:11:49.552586
73;13.553421974182129;0.37109375;0.0712890625;2024-06-05 01:11:51.099144
74;13.668018341064453;0.4296875;0.0673828125;2024-06-05 01:11:52.757254
75;13.598098754882812;0.4140625;0.0576171875;2024-06-05 01:11:54.313956
76;13.63166618347168;0.44921875;0.05712890625;2024-06-05 01:11:55.858296
77;13.708649635314941;0.40625;0.04541015625;2024-06-05 01:11:57.402202
78;13.486822128295898;0.4140625;0.0458984375;2024-06-05 01:11:58.932348
79;13.620858192443848;0.38671875;0.04541015625;2024-06-05 01:12:00.621544
80;13.466813087463379;0.41796875;0.0556640625;2024-06-05 01:12:02.162856
81;13.492965698242188;0.4296875;0.05126953125;2024-06-05 01:12:03.693874
82;13.367158889770508;0.43359375;0.04248046875;2024-06-05 01:12:05.229027
83;13.44900894165039;0.45703125;0.0390625;2024-06-05 01:12:06.766406
84;13.41565227508545;0.4609375;0.04345703125;2024-06-05 01:12:08.315606
85;13.315680503845215;0.453125;0.0654296875;2024-06-05 01:12:10.005127
86;13.283763885498047;0.4921875;0.10009765625;2024-06-05 01:12:11.543525
87;13.628744125366211;0.4609375;0.11181640625;2024-06-05 01:12:13.099344
88;13.195629119873047;0.48828125;0.10888671875;2024-06-05 01:12:14.640369
89;13.30126953125;0.45703125;0.08740234375;2024-06-05 01:12:16.183444
90;13.504228591918945;0.48046875;0.06103515625;2024-06-05 01:12:17.719661
91;13.30260181427002;0.41796875;0.0537109375;2024-06-05 01:12:19.404633
92;13.41512680053711;0.48046875;0.048828125;2024-06-05 01:12:20.958325
93;13.592844009399414;0.4140625;0.0595703125;2024-06-05 01:12:22.511850
94;13.487161636352539;0.44140625;0.05126953125;2024-06-05 01:12:24.054029
95;13.0303373336792;0.50390625;0.0576171875;2024-06-05 01:12:25.586181
96;13.333638191223145;0.453125;0.0703125;2024-06-05 01:12:27.130384
97;13.188940048217773;0.46875;0.0703125;2024-06-05 01:12:28.801052
98;13.005351066589355;0.49609375;0.076171875;2024-06-05 01:12:30.335352
99;13.21655559539795;0.4609375;0.068359375;2024-06-05 01:12:31.865762
100;13.330464363098145;0.47265625;0.07275390625;2024-06-05 01:12:33.392260
101;13.299337387084961;0.4609375;0.05810546875;2024-06-05 01:12:34.974186
102;13.14223861694336;0.46484375;0.0615234375;2024-06-05 01:12:36.728660
103;13.057641983032227;0.55078125;0.06591796875;2024-06-05 01:12:38.324468
104;13.244624137878418;0.47265625;0.05126953125;2024-06-05 01:12:39.927926
105;13.104248046875;0.44140625;0.046875;2024-06-05 01:12:41.514567
106;13.351887702941895;0.41015625;0.04296875;2024-06-05 01:12:43.106464
107;12.919329643249512;0.48046875;0.06787109375;2024-06-05 01:12:44.649359
108;13.170347213745117;0.453125;0.07666015625;2024-06-05 01:12:46.301498
109;13.154227256774902;0.53515625;0.08203125;2024-06-05 01:12:47.909548
110;13.027471542358398;0.43359375;0.08251953125;2024-06-05 01:12:49.478917
111;12.95651626586914;0.5390625;0.09716796875;2024-06-05 01:12:51.026642
112;12.951043128967285;0.515625;0.1103515625;2024-06-05 01:12:52.584238
113;12.973648071289062;0.48828125;0.10400390625;2024-06-05 01:12:54.261017
114;12.808418273925781;0.4453125;0.0771484375;2024-06-05 01:12:55.824040
115;12.865362167358398;0.41796875;0.06396484375;2024-06-05 01:12:57.372005
116;12.859089851379395;0.48046875;0.05126953125;2024-06-05 01:12:58.930100
117;12.838250160217285;0.45703125;0.05078125;2024-06-05 01:13:00.492314
118;12.622541427612305;0.4296875;0.05126953125;2024-06-05 01:13:02.053970
119;12.656822204589844;0.484375;0.04833984375;2024-06-05 01:13:03.740256
120;12.723997116088867;0.453125;0.0478515625;2024-06-05 01:13:05.273582
121;12.911676406860352;0.46875;0.0625;2024-06-05 01:13:06.870946
122;12.78153133392334;0.453125;0.06396484375;2024-06-05 01:13:08.501614
123;12.55428409576416;0.4609375;0.06640625;2024-06-05 01:13:10.036918
124;12.75989818572998;0.48046875;0.08740234375;2024-06-05 01:13:11.628248
125;12.593055725097656;0.5078125;0.10205078125;2024-06-05 01:13:13.341587
126;12.848483085632324;0.54296875;0.11181640625;2024-06-05 01:13:14.876177
127;12.565515518188477;0.51171875;0.1123046875;2024-06-05 01:13:16.406375
128;12.715592384338379;0.46484375;0.1005859375;2024-06-05 01:13:17.936122
129;12.50071907043457;0.55859375;0.08837890625;2024-06-05 01:13:19.465416
130;12.669591903686523;0.53125;0.07373046875;2024-06-05 01:13:21.153947
131;12.404138565063477;0.4609375;0.07080078125;2024-06-05 01:13:22.697065
132;12.382962226867676;0.44140625;0.064453125;2024-06-05 01:13:24.236613
133;12.783353805541992;0.45703125;0.046875;2024-06-05 01:13:25.768577
134;12.632742881774902;0.53125;0.04638671875;2024-06-05 01:13:27.323930
135;12.699137687683105;0.5;0.0576171875;2024-06-05 01:13:28.870195
136;12.431196212768555;0.53515625;0.06298828125;2024-06-05 01:13:30.537698
137;12.441167831420898;0.55859375;0.07275390625;2024-06-05 01:13:32.068005
138;12.403576850891113;0.5625;0.087890625;2024-06-05 01:13:33.598553
139;12.590373039245605;0.5546875;0.09033203125;2024-06-05 01:13:35.140660
140;12.989606857299805;0.46484375;0.08984375;2024-06-05 01:13:36.673510
141;13.336403846740723;0.46875;0.0888671875;2024-06-05 01:13:38.216938
142;13.122498512268066;0.54296875;0.09228515625;2024-06-05 01:13:39.885372
143;13.121156692504883;0.55859375;0.0927734375;2024-06-05 01:13:41.428077
144;12.902270317077637;0.49609375;0.0849609375;2024-06-05 01:13:42.969407
145;12.60904312133789;0.4609375;0.07861328125;2024-06-05 01:13:44.520406
146;12.836224555969238;0.3984375;0.0859375;2024-06-05 01:13:46.053842
147;12.952439308166504;0.43359375;0.078125;2024-06-05 01:13:47.735678
148;12.884357452392578;0.41796875;0.08203125;2024-06-05 01:13:49.274977
149;12.602315902709961;0.4140625;0.07666015625;2024-06-05 01:13:50.818467
150;13.286307334899902;0.4609375;0.06396484375;2024-06-05 01:13:52.369684
151;12.788276672363281;0.453125;0.05322265625;2024-06-05 01:13:53.905439
152;13.053104400634766;0.4375;0.05322265625;2024-06-05 01:13:55.450916
153;13.01280403137207;0.5078125;0.056640625;2024-06-05 01:13:57.130800
154;12.660738945007324;0.53515625;0.0693359375;2024-06-05 01:13:58.679879
155;12.82994270324707;0.4765625;0.10107421875;2024-06-05 01:14:00.214353
156;12.582520484924316;0.4921875;0.12548828125;2024-06-05 01:14:01.744411
157;13.411806106567383;0.48828125;0.13037109375;2024-06-05 01:14:03.272404
158;12.464337348937988;0.56640625;0.14013671875;2024-06-05 01:14:04.801886
159;12.666345596313477;0.56640625;0.099609375;2024-06-05 01:14:06.492690
160;12.564687728881836;0.59765625;0.0751953125;2024-06-05 01:14:08.020790
161;12.562167167663574;0.50390625;0.06201171875;2024-06-05 01:14:09.563864
162;12.671390533447266;0.484375;0.05810546875;2024-06-05 01:14:11.097245
163;12.595483779907227;0.5078125;0.0546875;2024-06-05 01:14:12.630437
164;12.672494888305664;0.5;0.06201171875;2024-06-05 01:14:14.160926
165;12.359461784362793;0.53125;0.0615234375;2024-06-05 01:14:15.826304
166;12.631770133972168;0.54296875;0.0810546875;2024-06-05 01:14:17.357655
167;12.356529235839844;0.5;0.0927734375;2024-06-05 01:14:18.888927
168;12.540987014770508;0.51171875;0.10546875;2024-06-05 01:14:20.419459
169;12.72020149230957;0.4921875;0.10400390625;2024-06-05 01:14:21.954759
170;12.531327247619629;0.5234375;0.08642578125;2024-06-05 01:14:23.625536
171;12.286401748657227;0.5546875;0.08642578125;2024-06-05 01:14:25.160852
172;12.364824295043945;0.53515625;0.0908203125;2024-06-05 01:14:26.790424
173;12.234671592712402;0.546875;0.07421875;2024-06-05 01:14:28.325504
174;12.332537651062012;0.46875;0.07958984375;2024-06-05 01:14:29.855833
175;12.040791511535645;0.51171875;0.0703125;2024-06-05 01:14:31.386211
176;12.17077350616455;0.48828125;0.0546875;2024-06-05 01:14:33.056148
177;12.238743782043457;0.5;0.05419921875;2024-06-05 01:14:34.591537
178;11.930368423461914;0.53515625;0.05517578125;2024-06-05 01:14:36.120774
179;12.058733940124512;0.5390625;0.06298828125;2024-06-05 01:14:37.649623
180;12.299602508544922;0.5546875;0.076171875;2024-06-05 01:14:39.180422
181;12.159760475158691;0.52734375;0.09619140625;2024-06-05 01:14:40.709914
182;12.03776741027832;0.53125;0.111328125;2024-06-05 01:14:42.365304
183;12.180084228515625;0.52734375;0.09716796875;2024-06-05 01:14:43.897975
184;11.940457344055176;0.6015625;0.1044921875;2024-06-05 01:14:45.430397
185;12.348210334777832;0.52734375;0.095703125;2024-06-05 01:14:46.970030
186;12.271854400634766;0.57421875;0.080078125;2024-06-05 01:14:48.500638
187;11.89540958404541;0.55078125;0.07958984375;2024-06-05 01:14:50.176424
188;12.08392333984375;0.54296875;0.072265625;2024-06-05 01:14:51.733773
189;11.673674583435059;0.5859375;0.072265625;2024-06-05 01:14:53.274892
190;11.807333946228027;0.54296875;0.07177734375;2024-06-05 01:14:54.830728
191;11.96483039855957;0.55078125;0.0830078125;2024-06-05 01:14:56.358442
192;12.11688232421875;0.6015625;0.0888671875;2024-06-05 01:14:57.916776
193;11.907505989074707;0.53515625;0.09033203125;2024-06-05 01:14:59.590117
194;12.114675521850586;0.6171875;0.0908203125;2024-06-05 01:15:01.228176
195;11.936641693115234;0.64453125;0.09814453125;2024-06-05 01:15:02.806953
196;11.753289222717285;0.625;0.11376953125;2024-06-05 01:15:04.371958
197;11.45785903930664;0.5546875;0.1005859375;2024-06-05 01:15:05.935481
198;11.561393737792969;0.53125;0.09033203125;2024-06-05 01:15:07.494093
199;11.946327209472656;0.5390625;0.0732421875;2024-06-05 01:15:09.190507
200;11.653114318847656;0.5546875;0.0810546875;2024-06-05 01:15:10.726685
201;12.289292335510254;0.55859375;0.08056640625;2024-06-05 01:15:12.266390
202;12.083252906799316;0.54296875;0.09130859375;2024-06-05 01:15:13.809410
203;12.169866561889648;0.61328125;0.08642578125;2024-06-05 01:15:15.360969
204;11.863809585571289;0.6171875;0.09130859375;2024-06-05 01:15:17.052490
205;12.255537033081055;0.6015625;0.0986328125;2024-06-05 01:15:18.593269
206;11.902145385742188;0.48828125;0.115234375;2024-06-05 01:15:20.136766
207;11.500261306762695;0.54296875;0.11083984375;2024-06-05 01:15:21.668499
208;11.875360488891602;0.49609375;0.07763671875;2024-06-05 01:15:23.199686
209;11.89575481414795;0.53125;0.076171875;2024-06-05 01:15:24.730595
210;11.762229919433594;0.55078125;0.08349609375;2024-06-05 01:15:26.405985
211;12.266197204589844;0.5546875;0.091796875;2024-06-05 01:15:27.933687
212;11.767120361328125;0.578125;0.08984375;2024-06-05 01:15:29.469555
213;11.618329048156738;0.54296875;0.09375;2024-06-05 01:15:30.997104
214;11.870121002197266;0.53125;0.099609375;2024-06-05 01:15:32.529872
215;11.566341400146484;0.51953125;0.10107421875;2024-06-05 01:15:34.060976
216;11.400259971618652;0.5390625;0.08935546875;2024-06-05 01:15:35.734192
217;11.371729850769043;0.53515625;0.083984375;2024-06-05 01:15:37.263460
218;12.835063934326172;0.5546875;0.0849609375;2024-06-05 01:15:38.797693
219;11.690713882446289;0.59375;0.072265625;2024-06-05 01:15:40.329418
220;12.410721778869629;0.5703125;0.0693359375;2024-06-05 01:15:41.862000
221;11.853671073913574;0.6171875;0.09375;2024-06-05 01:15:43.442655
222;12.400421142578125;0.51953125;0.1005859375;2024-06-05 01:15:45.110808
223;12.09898567199707;0.546875;0.103515625;2024-06-05 01:15:46.639926
224;12.024383544921875;0.5546875;0.1142578125;2024-06-05 01:15:48.166110
225;12.188533782958984;0.58984375;0.1220703125;2024-06-05 01:15:49.689930
226;11.676689147949219;0.58203125;0.11181640625;2024-06-05 01:15:51.216718
227;11.735047340393066;0.609375;0.11328125;2024-06-05 01:15:52.742786
228;11.700499534606934;0.59765625;0.12109375;2024-06-05 01:15:54.385937
229;12.084939956665039;0.5546875;0.08935546875;2024-06-05 01:15:55.914113
230;11.70443058013916;0.625;0.0849609375;2024-06-05 01:15:57.439730
231;11.6611328125;0.5546875;0.09716796875;2024-06-05 01:15:58.965890
232;11.785868644714355;0.58984375;0.1015625;2024-06-05 01:16:00.495736
233;11.539308547973633;0.59375;0.0966796875;2024-06-05 01:16:02.171629
234;11.771855354309082;0.6171875;0.111328125;2024-06-05 01:16:03.722527
235;11.73733139038086;0.58984375;0.111328125;2024-06-05 01:16:05.249363
236;11.869474411010742;0.5625;0.11767578125;2024-06-05 01:16:06.779174
237;11.401227951049805;0.640625;0.11328125;2024-06-05 01:16:08.321626
238;11.640958786010742;0.5546875;0.09521484375;2024-06-05 01:16:09.905785
239;11.92721939086914;0.6171875;0.0908203125;2024-06-05 01:16:11.586808
240;11.318265914916992;0.5859375;0.083984375;2024-06-05 01:16:13.215392
241;11.376439094543457;0.62890625;0.09814453125;2024-06-05 01:16:14.742875
242;11.71593189239502;0.5859375;0.09619140625;2024-06-05 01:16:16.268223
243;11.545099258422852;0.53125;0.1044921875;2024-06-05 01:16:17.797817
244;11.835138320922852;0.578125;0.09423828125;2024-06-05 01:16:19.465361
245;11.545050621032715;0.6328125;0.09423828125;2024-06-05 01:16:20.994669
246;11.455495834350586;0.609375;0.10546875;2024-06-05 01:16:22.519904
247;11.801776885986328;0.6484375;0.09375;2024-06-05 01:16:24.044945
248;11.330072402954102;0.5625;0.09521484375;2024-06-05 01:16:25.586656
249;11.427024841308594;0.57421875;0.09521484375;2024-06-05 01:16:27.121884
250;11.620983123779297;0.59765625;0.10498046875;2024-06-05 01:16:28.811889
251;11.773388862609863;0.65234375;0.1044921875;2024-06-05 01:16:30.379682
252;10.92655086517334;0.6328125;0.115234375;2024-06-05 01:16:31.923913
253;11.664213180541992;0.5546875;0.1123046875;2024-06-05 01:16:33.452661
254;11.344157218933105;0.578125;0.1181640625;2024-06-05 01:16:34.979917
255;11.24882698059082;0.609375;0.10107421875;2024-06-05 01:16:36.506970
256;11.495857238769531;0.578125;0.10302734375;2024-06-05 01:16:38.182121
257;11.215591430664062;0.60546875;0.08935546875;2024-06-05 01:16:39.706272
258;11.750486373901367;0.55859375;0.0830078125;2024-06-05 01:16:41.239268
259;11.534173965454102;0.52734375;0.09033203125;2024-06-05 01:16:42.790473
260;11.14222526550293;0.625;0.08544921875;2024-06-05 01:16:44.320138
261;11.747775077819824;0.6875;0.0849609375;2024-06-05 01:16:45.845399
262;11.351317405700684;0.59375;0.0966796875;2024-06-05 01:16:47.523081
263;11.069726943969727;0.62109375;0.11083984375;2024-06-05 01:16:49.049497
264;10.929328918457031;0.62890625;0.10693359375;2024-06-05 01:16:50.572744
265;11.248936653137207;0.62109375;0.1123046875;2024-06-05 01:16:52.098672
266;10.951164245605469;0.625;0.1083984375;2024-06-05 01:16:53.623199
267;11.23764705657959;0.6015625;0.10888671875;2024-06-05 01:16:55.153653
268;11.053878784179688;0.6015625;0.1318359375;2024-06-05 01:16:56.689815
269;11.1610107421875;0.52734375;0.12109375;2024-06-05 01:16:58.232140
270;11.397483825683594;0.53125;0.1201171875;2024-06-05 01:16:59.773340
271;11.19720458984375;0.60546875;0.10595703125;2024-06-05 01:17:01.302213
272;11.207315444946289;0.6328125;0.0888671875;2024-06-05 01:17:02.831952
273;11.266439437866211;0.59765625;0.09765625;2024-06-05 01:17:04.524887
274;11.201265335083008;0.54296875;0.091796875;2024-06-05 01:17:06.064953
275;11.103370666503906;0.6484375;0.0908203125;2024-06-05 01:17:07.607881
276;11.262025833129883;0.66015625;0.09228515625;2024-06-05 01:17:09.141906
277;11.109328269958496;0.55078125;0.10009765625;2024-06-05 01:17:10.669942
278;11.285425186157227;0.60546875;0.11572265625;2024-06-05 01:17:12.200587
279;10.988266944885254;0.69921875;0.10107421875;2024-06-05 01:17:13.871061
280;11.293685913085938;0.640625;0.1044921875;2024-06-05 01:17:15.426859
281;11.206413269042969;0.640625;0.10107421875;2024-06-05 01:17:16.986611
282;11.198284149169922;0.61328125;0.12451171875;2024-06-05 01:17:18.548376
283;10.814870834350586;0.58984375;0.123046875;2024-06-05 01:17:20.100185
284;11.66043758392334;0.5625;0.115234375;2024-06-05 01:17:21.627851
285;10.473915100097656;0.62890625;0.09130859375;2024-06-05 01:17:23.291982
286;10.660516738891602;0.640625;0.107421875;2024-06-05 01:17:24.828389
287;10.47441577911377;0.703125;0.11083984375;2024-06-05 01:17:26.368626
288;10.789579391479492;0.63671875;0.11083984375;2024-06-05 01:17:27.915262
289;11.608369827270508;0.578125;0.1123046875;2024-06-05 01:17:29.460034
290;11.029359817504883;0.625;0.10107421875;2024-06-05 01:17:31.144312
291;11.093963623046875;0.60546875;0.10986328125;2024-06-05 01:17:32.686211
292;11.042797088623047;0.625;0.11083984375;2024-06-05 01:17:34.231505
293;11.144865989685059;0.59765625;0.123046875;2024-06-05 01:17:35.793625
294;11.287243843078613;0.625;0.119140625;2024-06-05 01:17:37.355496
295;11.544638633728027;0.640625;0.12158203125;2024-06-05 01:17:38.919255
296;11.291065216064453;0.65234375;0.1142578125;2024-06-05 01:17:40.621314
297;11.198172569274902;0.63671875;0.12109375;2024-06-05 01:17:42.182673
298;10.448039054870605;0.67578125;0.12744140625;2024-06-05 01:17:43.744056
299;10.709712028503418;0.62109375;0.11767578125;2024-06-05 01:17:45.305473
300;11.0840425491333;0.6640625;0.12744140625;2024-06-05 01:17:46.868691
301;10.732585906982422;0.60546875;0.099609375;2024-06-05 01:17:48.423939
302;10.848191261291504;0.625;0.08740234375;2024-06-05 01:17:50.092187
303;11.245786666870117;0.5859375;0.08837890625;2024-06-05 01:17:51.629986
304;11.069920539855957;0.578125;0.10009765625;2024-06-05 01:17:53.180500
305;10.931975364685059;0.56640625;0.10107421875;2024-06-05 01:17:54.747209
306;10.96111011505127;0.58984375;0.11376953125;2024-06-05 01:17:56.303449
307;10.618898391723633;0.6171875;0.1181640625;2024-06-05 01:17:57.991528
308;11.269057273864746;0.625;0.11328125;2024-06-05 01:17:59.532168
309;10.94016170501709;0.625;0.1162109375;2024-06-05 01:18:01.058345
310;10.639457702636719;0.609375;0.1240234375;2024-06-05 01:18:02.587892
311;10.941349029541016;0.64453125;0.1279296875;2024-06-05 01:18:04.115164
312;11.327285766601562;0.62109375;0.11328125;2024-06-05 01:18:05.641233
313;10.663980484008789;0.63671875;0.0908203125;2024-06-05 01:18:07.309234
314;10.731562614440918;0.65625;0.1123046875;2024-06-05 01:18:08.838679
315;10.661064147949219;0.63671875;0.11572265625;2024-06-05 01:18:10.364427
316;11.106988906860352;0.671875;0.11572265625;2024-06-05 01:18:11.893440
317;11.20513916015625;0.58203125;0.14501953125;2024-06-05 01:18:13.423300
318;10.800148963928223;0.65625;0.13720703125;2024-06-05 01:18:14.952295
319;10.6669340133667;0.5703125;0.13623046875;2024-06-05 01:18:16.617326
320;10.54355525970459;0.640625;0.11083984375;2024-06-05 01:18:18.149489
321;11.011116027832031;0.63671875;0.09619140625;2024-06-05 01:18:19.683790
322;10.95700454711914;0.6171875;0.10693359375;2024-06-05 01:18:21.217433
323;10.868549346923828;0.65234375;0.11962890625;2024-06-05 01:18:22.747297
324;10.801523208618164;0.67578125;0.09912109375;2024-06-05 01:18:24.284635
325;10.889665603637695;0.65234375;0.1240234375;2024-06-05 01:18:25.935260
326;10.873903274536133;0.59765625;0.119140625;2024-06-05 01:18:27.469554
327;10.56760025024414;0.6484375;0.10498046875;2024-06-05 01:18:29.016613
328;10.710429191589355;0.67578125;0.107421875;2024-06-05 01:18:30.541284
329;10.88542366027832;0.6171875;0.09765625;2024-06-05 01:18:32.078038
330;10.985956192016602;0.609375;0.1044921875;2024-06-05 01:18:33.750929
331;10.6259765625;0.62109375;0.11767578125;2024-06-05 01:18:35.282137
332;11.013535499572754;0.60546875;0.1240234375;2024-06-05 01:18:36.808413
333;10.949872016906738;0.625;0.12646484375;2024-06-05 01:18:38.395110
334;10.263672828674316;0.625;0.11962890625;2024-06-05 01:18:39.936813
335;10.299651145935059;0.67578125;0.134765625;2024-06-05 01:18:41.483879
336;10.40499496459961;0.5859375;0.12109375;2024-06-05 01:18:43.143531
337;10.584447860717773;0.65625;0.10009765625;2024-06-05 01:18:44.683220
338;10.2488431930542;0.60546875;0.1044921875;2024-06-05 01:18:46.210428
339;10.747045516967773;0.609375;0.099609375;2024-06-05 01:18:47.749980
340;10.712471961975098;0.61328125;0.10302734375;2024-06-05 01:18:49.289518
341;10.33669662475586;0.55078125;0.12060546875;2024-06-05 01:18:50.957335
342;10.981306076049805;0.6875;0.1142578125;2024-06-05 01:18:52.488099
343;11.482667922973633;0.62890625;0.115234375;2024-06-05 01:18:54.013934
344;10.690528869628906;0.578125;0.1376953125;2024-06-05 01:18:55.539151
345;10.721397399902344;0.62109375;0.125;2024-06-05 01:18:57.066750
346;10.9329195022583;0.59375;0.13134765625;2024-06-05 01:18:58.591219
347;10.747722625732422;0.6796875;0.12548828125;2024-06-05 01:19:00.260109
348;11.01240348815918;0.66796875;0.11865234375;2024-06-05 01:19:01.790255
349;10.80816650390625;0.5859375;0.13525390625;2024-06-05 01:19:03.314773
350;11.054049491882324;0.5859375;0.1396484375;2024-06-05 01:19:04.840031
351;10.782966613769531;0.671875;0.12060546875;2024-06-05 01:19:06.364133
352;10.453009605407715;0.67578125;0.12158203125;2024-06-05 01:19:07.890424
353;10.6503324508667;0.62890625;0.09912109375;2024-06-05 01:19:09.558488
354;10.505735397338867;0.60546875;0.1142578125;2024-06-05 01:19:11.092060
355;10.598278045654297;0.65625;0.11669921875;2024-06-05 01:19:12.622901
356;10.611007690429688;0.69921875;0.10595703125;2024-06-05 01:19:14.149934
357;10.796215057373047;0.6171875;0.13330078125;2024-06-05 01:19:15.678472
358;10.760969161987305;0.63671875;0.14990234375;2024-06-05 01:19:17.207327
359;10.878206253051758;0.66015625;0.14794921875;2024-06-05 01:19:18.858926
360;10.557835578918457;0.640625;0.14111328125;2024-06-05 01:19:20.384743
361;10.588920593261719;0.609375;0.12744140625;2024-06-05 01:19:21.913348
362;10.851848602294922;0.6484375;0.13037109375;2024-06-05 01:19:23.455753
