2024-06-13 00:36:20,659 - Unable to initialize backend 'rocm': NOT_FOUND: Could not find registered platform with name: "rocm". Available platform names are: CUDA
2024-06-13 00:36:20,659 - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
2024-06-13 00:36:25,316 - -----Starting Log-----
2024-06-13 00:36:26,355 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 50.0%, Memory Usage: 24.7%, GPU Usage: 4.0%
2024-06-13 00:36:28,381 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 11.5%, Memory Usage: 25.2%, GPU Usage: 89.0%
2024-06-13 00:36:30,410 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 3.9%, Memory Usage: 25.2%, GPU Usage: 89.0%
2024-06-13 00:36:32,438 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 5.6%, Memory Usage: 25.0%, GPU Usage: 90.0%
2024-06-13 00:36:34,468 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 2.7%, Memory Usage: 24.8%, GPU Usage: 89.0%
2024-06-13 00:36:36,497 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 2.5%, Memory Usage: 24.8%, GPU Usage: 89.0%
2024-06-13 00:36:38,525 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 3.6%, Memory Usage: 24.8%, GPU Usage: 89.0%
2024-06-13 00:36:40,553 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 3.4%, Memory Usage: 24.7%, GPU Usage: 88.0%
2024-06-13 00:36:42,582 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 5.1%, Memory Usage: 24.7%, GPU Usage: 87.0%
2024-06-13 00:36:44,610 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 6.9%, Memory Usage: 24.7%, GPU Usage: 89.0%
2024-06-13 00:36:46,637 - Sort Method: mpnn_10000.pkl, Array Size: 16, Number of Tests: 10000, CPU Usage: 4.6%, Memory Usage: 24.7%, GPU Usage: 89.0%
